Argument ID	Conclusion	Stance	Premise	Self-direction: thought	Self-direction: action	Stimulation	Hedonism	Achievement	Power: dominance	Power: resources	Face	Security: personal	Security: societal	Tradition	Conformity: rules	Conformity: interpersonal	Humility	Benevolence: caring	Benevolence: dependability	Universalism: concern	Universalism: nature	Universalism: tolerance	Universalism: objectivity	Question	entropy	max_prob	max_completion	num_premises
A23357	Entrapment should be legalized	in favor of	sometimes for human safety these animals need to be caught.	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	Should entrapment be legalized	0.5421695246055136	0.16528824475431544	sometimes entrapment is the only way to ensure that criminals are captured and charged, therefore we should legalise it.	69.0
A23358	We should ban naturopathy	in favor of	naturopathy treatments can cause conflicts and interactions with already prescribed medications.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	Should we ban naturopathy	0.5619804222503995	0.14405041854035933	people sometimes don't get medical treatment that can cause further illness or harm.	66.0
A23359	We should legalize polygamy	against	the children that result from polygamy are not willing participants of this lifestyle	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	Should we legalize polygamy	0.610662741648967	0.42077299737567625	no one should have to share their partner with other people if they don't want to and polygamy would make this the case.	65.0
A23360	We should abolish intellectual property rights	against	intellectual property rights protect someone's research and hard work ensuring that they can be recognized and recompensed for their efforts.	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	Should we abolish intellectual property rights	0.5532481119236835	0.40450595037078657	if someone invents something they should be able to profit from it	76.0
A23362	Foster care brings more harm than good	against	foster care provides a loving atmosphere as opposed to a group home.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	Does foster care bring more harm than good	0.5487071033116246	0.7250303807491417	sometimes foster care is the safest option for a child. it is far better to remove a child who is being looked after by parents who cannot be trusted not to harm the child.	71.0
A23363	We should fight for the abolition of nuclear weapons	in favor of	nuclear weapons are expensive to maintain	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	Should we fight for the abolition of nuclear weapons	0.5428792823972401	0.6778538468598422	no one wins with nuclear weapons. if two or more countries nuked each other parts of, if not all of, the entire world is just gone. it destroys everything and solves nothing.	72.0
A23364	We should ban the use of child actors	against	i think the we shouldn't ban the use of child actors because is good for thier cultural formation	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	Should we ban the use of child actors	0.5434347853154198	0.5477169114768089	too many child actors can't handle the pressure and end up turning to drugs and other crimes to cope.	70.0
A23365	We should legalize polygamy	in favor of	if multiple are of age and consenting adults they should be able to marry	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Should we legalize polygamy	0.610662741648967	0.42077299737567625	no one should have to share their partner with other people if they don't want to and polygamy would make this the case.	65.0
A23366	We should abolish intellectual property rights	in favor of	we should have free and open discourse of all ideas.  intellectual property prevents this and stunts our collective growth.	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we abolish intellectual property rights	0.5532481119236835	0.40450595037078657	if someone invents something they should be able to profit from it	76.0
A23367	Foster care brings more harm than good	against	foster care is open to children who have been lacking love from their parents. they are nurtured and given love by people who have a lot to offer	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Does foster care bring more harm than good	0.5487071033116246	0.7250303807491417	sometimes foster care is the safest option for a child. it is far better to remove a child who is being looked after by parents who cannot be trusted not to harm the child.	71.0
A23368	We should close Guantanamo Bay detention camp	in favor of	guantanamo bay violates many international treaties on the treatment of prisoners.	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	Should we close Guantanamo Bay detention camp	0.5752911951619617	0.2562357417080424	not enough scrutiny of guantanamo bay is made available leading to possible abuses of power within the camp.	66.0
A23369	We should prohibit school prayer	in favor of	school is for learning and teaching and anything else apart from that is just wrong.	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	Should we prohibit school prayer	0.5513643288689498	0.37147612903285265	if parents want their kids to pray at school so be it	70.0
A23372	We should prohibit women in combat	in favor of	women are smaller and more vulnerable in combat so should not be put there.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Should we prohibit women in combat	0.545836373059373	0.10640035151321216	women have proven that they could be as good as men in many fields; who's to say they couldn't also be good soldiers?	66.0
A23373	We should legalize cannabis	against	to legalize cannabis would be to tell people that it is safe to use, which is untrue, which would result in many more using it and an epidemic in psychological problems	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	Should we legalize cannabis	0.55441887126527	0.18531172199702267	this should be legal as it is no worse than alcohol.	75.0
A23374	We should subsidize space exploration	in favor of	space exploration is needed to see how space can affect us here	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Should we subsidize space exploration	0.547552181746336	0.27866757744332293	space exploration is a good adventure. our planet is in a future risk of extinct and we should best prepare our refuge in space exploration	71.0
A23375	We should adopt gender-neutral language	against	there is no need for gender-neutral language. someone could be an actress or an actor and can identify as either without changing the language that we use.	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	Should we adopt gender-neutral language	0.566138617341594	0.15175372652901714	there is no need for gender-neutral language. someone could be an actress or an actor and can identify as either without changing the language that we use.	72.0
A23376	We should ban cosmetic surgery for minors	in favor of	cosmetic surgery is something that is life long.  which is why minors, who's brains are not fully matured yet, don't have the ability to truly make such a decision for themselves.	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	Should we ban cosmetic surgery for minors	0.5649009892180921	0.45650005421224393	sometimes a cosmetic procedure is necessary in cases of disfigurement, and when this is addressed early, the chances of recovery and normalised existence are maximised.	72.0
A23377	We should ban fast food	against	fast food is okay in moderation and doesn't need to get banned	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	Should we ban fast food	0.5521764121491235	0.37433814207829214	people should be able to choose what they want to eat	68.0
A23379	The use of public defenders should be mandatory	against	some lawyers are superior, and forcing these to be public defenders would chase potential lawyers from the profession.	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	Should the use of public defenders be mandatory	0.5636646208223235	0.24460918162098488	not allowing a public defender for less well of defendants who do not meet the income requirements of the poor will make these people poor with outside legal fees.	71.0
A23380	Foster care brings more harm than good	in favor of	foster care can be very traumatizing to kids if they get into a bad foster care facility.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Does foster care bring more harm than good	0.5487071033116246	0.7250303807491417	sometimes foster care is the safest option for a child. it is far better to remove a child who is being looked after by parents who cannot be trusted not to harm the child.	71.0
A23381	We should adopt a multi-party system	in favor of	a multi-party system allows for the airing of more viewpoints and would require politicians to build coalitions and compromise in order to get things accomplished.	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	Should we adopt a multi-party system	0.5451089883968344	0.07995549674625639	too many choices in political parties separates people in a country instead of helping them to unite.	67.0
A23382	We should subsidize Wikipedia	against	wikipedia makes enough money on it's own	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	Should we subsidize Wikipedia	0.5439527694084854	0.04648618413109573	wikipedia is a wonderful source of information for students and adults alike.	70.0
A23383	We should ban the Church of Scientology	in favor of	the church of scientology indoctrinates people from an early age in a way that has lasting repercussions.	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	Should we ban the Church of Scientology	0.5426359994277954	0.10720565634165873	people are free to practice any religion they want	74.0
A23384	We should abolish the right to keep and bear arms	in favor of	Keeping and bearing arms is dangerous because accidents happen and people could die needlessly.	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	Should we abolish the right to keep and bear arms	0.5453926867065079	0.30141939604812606	not having an armed public would entice the government to become more tyrannical.	77.0
A23385	Social media brings more harm than good	against	social media connects and assists people in an emergency situation.	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	Does social media bring more harm than good	0.5778651914581594	0.19195994509883205	people are meaner to each other online because they can't see each other.	72.0
A23386	We should subsidize space exploration	against	the space exploration can be private and get money from private funds, why should we keep it?	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we subsidize space exploration	0.547552181746336	0.27866757744332293	space exploration is a good adventure. our planet is in a future risk of extinct and we should best prepare our refuge in space exploration	71.0
A23387	Blockade of the Gaza Strip should be ended	against	blocking the gaza strip is an effective means of notifying the government that their actions are not supported by others. economic miseries are the only way to send this message without bloodshed.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should blockade of the Gaza Strip be ended	0.6098111333937815	0.349309001576724	it shouldnt be ended because if it was ended then it may cause more fighting and terrorism.	67.0
A23389	Holocaust denial should be a criminal offence	in favor of	Denying that Holocaust in front of people who were affected by it can cause severe mental/emotional trauma.	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	Should Holocaust denial be a criminal offence	0.5507142382848973	0.07997165425314116	it's just freedom of speech, you can't arrest someone for not believing something	72.0
A23390	We should legalize prostitution	against	legalizing prostitution promotes the sex trafficking industry	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	Should we legalize prostitution	0.5592150120350576	0.1607758139165729	women should have the right to decide what to do with their body and that should include being able to sell it.	69.0
A23391	We should ban cosmetic surgery	in favor of	a lot of times the physical and emotional after effects of cosmetic surgery defeat the main purpose of getting the surgery.	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	Should we ban cosmetic surgery	0.5434066569302903	0.17169017012352825	people have the right to enhance their body in any way they want to.	69.0
A23392	We should abolish the three-strikes laws	against	The three-strikes law gives victims peace of mind that the person who perpetuated a crime against them won't one day return and harm them again.	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	Should we abolish the three-strikes laws	0.568303073621695	0.10806816001714932	a three-strikes system does not allow for people to be treated fairly as individuals and instead is used as a &quot;one-size-fits-all&quot; control method for minority populations.	74.0
A23393	We should abolish zoos	in favor of	zoo's are horrid places that keep animals in tiny cages and then charges the public high prices to see them.	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	Should we abolish zoos	0.5552826828630145	0.20323312395984386	it is unfair to trap animals from their natural habitat and confine them to small spaces for entertainment.	75.0
A23394	We should cancel pride parades	against	pride parades should be permitted because all people should be allowed to celebrate what they believe in.	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	Should we cancel pride parades	0.5504711684712249	0.5661929234590277	possibly they cause disruption due to city centre's needing to be shut down for regular traffic.	75.0
A23396	We should abandon marriage	against	marriage is an expression of love and commitment, and should be encouraged, not abandoned	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	Should we abandon marriage	0.5559643172103498	0.6293161726568464	too many marriages now are falling apart.  if marriage was abandoned then it would be much easier to separate and less need for legal interference.	65.0
A23397	We should abolish the three-strikes laws	in favor of	they laws don't stop crime, they just punish people harder.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	Should we abolish the three-strikes laws	0.568303073621695	0.10806816001714932	a three-strikes system does not allow for people to be treated fairly as individuals and instead is used as a &quot;one-size-fits-all&quot; control method for minority populations.	74.0
A23398	We should ban telemarketing	in favor of	telemarketing is an irritant, a waste of time,  and gives too many people spam calls which isn't helpful when the person is waiting for  a phone call from a potential employer, etc.	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	Should we ban telemarketing	0.5619857603750562	0.8539896829822932	no, it would eliminate way to many jobs.	71.0
A23399	Social media brings more harm than good	in favor of	social media can be dangerous for children and young people as it places them within the reach of unscrupulous people such as paedophiles and criminals.	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	Does social media bring more harm than good	0.5778651914581594	0.19195994509883205	people are meaner to each other online because they can't see each other.	72.0
A23400	Intelligence tests bring more harm than good	against	intelligence testing can help a child receive specialized assistance if found to be of a lower iq and requiring such.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	Do intelligence tests bring more harm than good?	0.540199354637931	0.6495115659594087	sometimes these tests help identify people's strengths.	76.0
A23401	We should subsidize journalism	in favor of	Journalism is a vital source of real information and news to make sure people are properly informed about the world so subsidizing it would help ensure that it continues without bias.	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	Should we subsidize journalism	0.5873025734347632	0.11775971842011518	i believe the government should help pay for journalism because it would allow for better coverage of news events, and help pay the high costs of filming.	73.0
A23402	We should ban algorithmic trading	against	algorithmic trading helps people trade with a smaller risk of financial losses.	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	Should we ban algorithmic trading	0.5757173099123759	0.7050728644101018	if the technology exists then it should be okay to use it	73.0
A23403	We should prohibit flag burning	against	flags are essentially just a glorilized piece of fabric. a person should have the right to burn a flag as long as they own it.	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we prohibit flag burning	0.544796187230496	0.5498563445308792	too much has been lost to protect the flag.  we cannot allow it to be burned.	65.0
A23404	Payday loans should be banned	in favor of	payday loans encourage a cycle of borrowing that is nearly impossible to break without a major and unlikely windfall.	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	Should payday loans be banned	0.5676971318875713	0.34827284483644316	sometimes people need these emergency funds when they have no other available options.	67.0
A23405	The use of public defenders should be mandatory	against	this takes away freedom of choice in terms of hiring a lawyer that suits your own needs.	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should the use of public defenders be mandatory	0.5636646208223235	0.24460918162098488	not allowing a public defender for less well of defendants who do not meet the income requirements of the poor will make these people poor with outside legal fees.	71.0
A23406	We should ban cosmetic surgery for minors	against	minors should have a choice in what to do with their bodies	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we ban cosmetic surgery for minors	0.5649009892180921	0.45650005421224393	sometimes a cosmetic procedure is necessary in cases of disfigurement, and when this is addressed early, the chances of recovery and normalised existence are maximised.	72.0
A23407	We should ban the Church of Scientology	in favor of	it is basically a cult that steals money from naive people.	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	Should we ban the Church of Scientology	0.5426359994277954	0.10720565634165873	people are free to practice any religion they want	74.0
A23409	We should abandon marriage	against	marriage is one of the fundamental pillars to be able to form a family	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	Should we abandon marriage	0.5559643172103498	0.6293161726568464	too many marriages now are falling apart.  if marriage was abandoned then it would be much easier to separate and less need for legal interference.	65.0
A23410	We should fight for the abolition of nuclear weapons	against	nuclear weapons are important in the fight against those who want to hurt their enemies	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we fight for the abolition of nuclear weapons	0.5428792823972401	0.6778538468598422	no one wins with nuclear weapons. if two or more countries nuked each other parts of, if not all of, the entire world is just gone. it destroys everything and solves nothing.	72.0
A23411	We should limit executive compensation	against	by providing a high compensation to the executives of a company you can get a higher quality employee and the business will make more money. therefore we should not limit their pay.	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we limit executive compensation	0.5859551363340036	0.21916826263151667	people should receive benefits for achieving higher goals and executives should also receive those compensations.	69.0
A23412	We should cancel pride parades	in favor of	pride parades sometimes bring out hate and crazy people.	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	Should we cancel pride parades	0.5504711684712249	0.5661929234590277	possibly they cause disruption due to city centre's needing to be shut down for regular traffic.	75.0
A23413	We should abolish the right to keep and bear arms	in favor of	it is dangerous to have a community where so many people have lethal weapons	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	Should we abolish the right to keep and bear arms	0.5453926867065079	0.30141939604812606	not having an armed public would entice the government to become more tyrannical.	77.0
A23414	Blockade of the Gaza Strip should be ended	in favor of	The blockade has hit Israeli businesses which long sold into Gaza and bought Gaza's fruit, flowers and other goods.	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	0	1	0	0	0	Should blockade of the Gaza Strip be ended	0.6098111333937815	0.349309001576724	it shouldnt be ended because if it was ended then it may cause more fighting and terrorism.	67.0
A23415	We should adopt a zero-tolerance policy in schools	in favor of	zero-tolerance policies ensures pupils know exactly where they are in terms of rules and regulations leaving no room for ambiguity, thus ensuring better behaviour.	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	Should we adopt a zero-tolerance policy in schools	0.5430597028403381	0.10138373049240756	a zero tolerance policy at school is a good idea because children need to be disciplined as it might cut crime in the future.	72.0
A23416	We should adopt libertarianism	against	libertarianism runs roughshod over every collective and communal human right and entitlement.  privileged individuals prosper whilst the rest of society suffers. it should most definitely not be adopted	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	Should we adopt libertarianism	0.5483313966761435	0.2982987717471663	we shouldn't adopt libertarianism because not everyone seems to think about things in the same way, some people have no interest in politics at all	74.0
A23417	We should ban fast food	against	we should not ban a food simply because it is quick to buy! we can tax or ban the harmful components like saturated fat, and actually target the issue rather than indiscriminately target the convenience.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	Should we ban fast food	0.5521764121491235	0.37433814207829214	people should be able to choose what they want to eat	68.0
A23418	We should prohibit women in combat	in favor of	women should be prohibited from combat as they are the weaker sex physically and have bodily functions that cannot be accommodated well in the field.	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	Should we prohibit women in combat	0.545836373059373	0.10640035151321216	women have proven that they could be as good as men in many fields; who's to say they couldn't also be good soldiers?	66.0
A23419	We should ban human cloning	in favor of	Cloning could lead to designer humans and we will lose the diversity of the human race	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	Should we ban human cloning	0.5751325109378964	0.2996815119579781	though it may sound awful, human cloning can provide perfect matches for organ transplants and prolong the lives of people.	74.0
A23421	We should legalize prostitution	in favor of	this is a profession that has been going on for thousands of years so we should finally recognize it as a real job for women	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	0	Should we legalize prostitution	0.5592150120350576	0.1607758139165729	women should have the right to decide what to do with their body and that should include being able to sell it.	69.0
A23422	We should legalize prostitution	against	prostitution will cause a more dangerous environment for those trying to escape and will make sex trafficking more common	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	Should we legalize prostitution	0.5592150120350576	0.1607758139165729	women should have the right to decide what to do with their body and that should include being able to sell it.	69.0
A23425	We should ban cosmetic surgery for minors	against	people should be free and open to make their own choices and if they should make any decisions that they later regret, then this will teach them important lessons for the rest of their life	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	Should we ban cosmetic surgery for minors	0.5649009892180921	0.45650005421224393	sometimes a cosmetic procedure is necessary in cases of disfigurement, and when this is addressed early, the chances of recovery and normalised existence are maximised.	72.0
A23426	We should abolish intellectual property rights	in favor of	intellectual property rights stifle growth and information by stopping the free-flowing of ideas.	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Should we abolish intellectual property rights	0.5532481119236835	0.40450595037078657	if someone invents something they should be able to profit from it	76.0
A23427	We should legalize polygamy	against	polygamy can be used to take advantage of tax code	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	Should we legalize polygamy	0.610662741648967	0.42077299737567625	no one should have to share their partner with other people if they don't want to and polygamy would make this the case.	65.0
A23429	We should subsidize journalism	in favor of	Newspapers and magazines are currently struggling and need subsidization to stay solvent.	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	Should we subsidize journalism	0.5873025734347632	0.11775971842011518	i believe the government should help pay for journalism because it would allow for better coverage of news events, and help pay the high costs of filming.	73.0
A23430	We should prohibit flag burning	in favor of	flag burning isn't the best way to protest. our flag represents us and is a sacred symbol. burning it is irresponsible	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	Should we prohibit flag burning	0.544796187230496	0.5498563445308792	too much has been lost to protect the flag.  we cannot allow it to be burned.	65.0
A23431	We should subsidize Wikipedia	in favor of	wikipedia provides information that is free and easy to get on any subject	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	Should we subsidize Wikipedia	0.5439527694084854	0.04648618413109573	wikipedia is a wonderful source of information for students and adults alike.	70.0
A23432	We should ban factory farming	in favor of	we should ban factory farming as it poses a huge health risk by passing on diseases and bacteria to people.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Should we ban factory farming	0.5608312597204292	0.12316985653615407	it's unethical on the animals and just down right cruel	70.0
A23433	We should legalize polygamy	in favor of	polygamy does not harm anyone and the rights of those who wish to engage in polygamy should have the freedom to live how they wish even if it does not fit the norm.	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Should we legalize polygamy	0.610662741648967	0.42077299737567625	no one should have to share their partner with other people if they don't want to and polygamy would make this the case.	65.0
A23435	We should ban whaling	in favor of	whaling should be banned because we need to protect whales from becoming extinct.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	Should we ban whaling	0.5397872510208389	0.7792677995065413	if a county wants to hunt and kill whales they should be allowed to do so	71.0
A23436	We should introduce compulsory voting	in favor of	far too few people actually vote, meaning that those in government are not truly representative of the people.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Should we introduce compulsory voting	0.5502933517464952	0.41682071984567837	no one should be forced to vote. it goes against the principles of our nation and its freedoms. it is a right, but that doesn't mean anyone has to do it.	73.0
A23437	We should adopt an austerity regime	against	an austerity regime promotes the continuation and growth of a country's debt which allows dependence on others instead of addressing and repairing issues of a particular country preventing self-growth.	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Should we adopt an austerity regime	0.5525827081617566	0.2779228681418165	people should not have to endure higher taxes to pay for the government's inefficiency.	69.0
A23438	We should close Guantanamo Bay detention camp	in favor of	The government does not need Guantanamo Bay anymore and should close it.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	Should we close Guantanamo Bay detention camp	0.5752911951619617	0.2562357417080424	not enough scrutiny of guantanamo bay is made available leading to possible abuses of power within the camp.	66.0
A23439	We should ban human cloning	against	human cloning can give us medical breakthroughs	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	Should we ban human cloning	0.5751325109378964	0.2996815119579781	though it may sound awful, human cloning can provide perfect matches for organ transplants and prolong the lives of people.	74.0
A23440	We should adopt a zero-tolerance policy in schools	against	We should not adopt a zero-tolerance policy in schools- children need more tolerance in their lives in order to flourish, and creating a zero-tolerance policy will cause harm and suffering.	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	Should we adopt a zero-tolerance policy in schools	0.5430597028403381	0.10138373049240756	a zero tolerance policy at school is a good idea because children need to be disciplined as it might cut crime in the future.	72.0
A23441	We should ban private military companies	against	private military companies offer a valuable service for instances where government military cannot do what needs to be done for fear or repercussions.	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	Should we ban private military companies	0.5469254779020611	0.9173340444648487	they have no need in society today with the amount of military we have	69.0
A23442	Intelligence tests bring more harm than good	in favor of	they can lead to a feeling of insecurity	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Do intelligence tests bring more harm than good?	0.540199354637931	0.6495115659594087	sometimes these tests help identify people's strengths.	76.0
A23443	We should end mandatory retirement	in favor of	mandatory retirement forces people to end careers before they are ready	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Should we end mandatory retirement	0.5618075985101205	0.17606657333832143	people are not always aware of their failing mental faculties and mandatory retirement is necessary.	69.0
A23444	We should ban cosmetic surgery	in favor of	cosmetic surgery is not needed, and vain.	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Should we ban cosmetic surgery	0.5434066569302903	0.17169017012352825	people have the right to enhance their body in any way they want to.	69.0
A23445	We should ban the Church of Scientology	against	we should not ban scientology, the sensationalist stories have never been proven so we would be passing judgement before any wrongdoing is confirmed	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	Should we ban the Church of Scientology	0.5426359994277954	0.10720565634165873	people are free to practice any religion they want	74.0
A23446	Surrogacy should be banned	against	surrogacy is a beautiful process where women are willing, they choose to participate so let them.	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Should surrogacy be banned	0.46121392953706536	0.31067929751223855	sometimes the only way that people can have children of their own is by having a surrogate to carry the child.	77.0
A23447	We should stop the development of autonomous cars	against	globally, over 1 million people die a year in car crashes.   to be able to have self driving safe cars that save that many lives a year would be outstanding.   robots and self driving cars are the future.	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	Should we stop the development of autonomous cars	0.5858251770248046	0.5458037581219791	no autonomous car will every be able to make complex judgement calls the way a human can.	76.0
A23448	We should ban naturopathy	in favor of	Naturopathy competes with the tried and tested science of the medical establishment and allowing people to be lured in with false promises of healing is unfair and morally unjustifiable.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	Should we ban naturopathy	0.5619804222503995	0.14405041854035933	people sometimes don't get medical treatment that can cause further illness or harm.	66.0
A23449	We should prohibit women in combat	against	women who want to enter combat should be able to do so and we can not prohibit it	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	Should we prohibit women in combat	0.545836373059373	0.10640035151321216	women have proven that they could be as good as men in many fields; who's to say they couldn't also be good soldiers?	66.0
A23450	We should ban cosmetic surgery for minors	in favor of	minors are unable to make such a life changing decision as cosmetic surgery	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	Should we ban cosmetic surgery for minors	0.5649009892180921	0.45650005421224393	sometimes a cosmetic procedure is necessary in cases of disfigurement, and when this is addressed early, the chances of recovery and normalised existence are maximised.	72.0
A23451	We should adopt a multi-party system	against	a multi-party system could add more complexity and create situations where issues become impossible to resolve.	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Should we adopt a multi-party system	0.5451089883968344	0.07995549674625639	too many choices in political parties separates people in a country instead of helping them to unite.	67.0
A23453	Assisted suicide should be a criminal offence	against	if somebody is going to commit suicide anyway they should be able to do it safely with assistance	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	Should assisted suicide be a criminal offence	0.4905729208550332	0.3102300601353396	no one has the right o take - or help take - another person's life. causing the death of another human being is nothing but murder which is against the law.	72.0
A23454	We should adopt an austerity regime	in favor of	an austerity regime helps to balance the nation's budget and reduce national debt.	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	Should we adopt an austerity regime	0.5525827081617566	0.2779228681418165	people should not have to endure higher taxes to pay for the government's inefficiency.	69.0
A23455	We should abolish capital punishment	against	Giving a killer the death sentence will stop them  doing it again	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	Should we abolish capital punishment	0.551759790529841	0.1315241460209003	There is ample evidence showing that capital punishment does not constitute effective deterrence.	74.0
A23456	We should adopt an austerity regime	in favor of	Austerity regime is important for maintaining only important spending from government when their is lack of economic growth in the country. It helps in cutting useless spending and revitalize the economy	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	Should we adopt an austerity regime	0.5525827081617566	0.2779228681418165	people should not have to endure higher taxes to pay for the government's inefficiency.	69.0
